+2972000000000.0ns POS: x=508.31, y=619.285, z=0; VEL:0.0874919, y=-19.2998, z=0
+2973000000000.0ns POS: x=42.48, y=502, z=0; VEL:0, y=0, z=0
+2973000000000.0ns POS: x=42.48, y=502, z=0; VEL:11.86, y=0, z=0
+2973000000000.0ns POS: x=508.398, y=599.986, z=0; VEL:0.00236057, y=-19.18, z=0
+2974000000000.0ns POS: x=54.34, y=502, z=0; VEL:0, y=0, z=0
+2974000000000.0ns POS: x=54.34, y=502, z=0; VEL:13.98, y=0, z=0
+2974000000000.0ns POS: x=508.4, y=580.806, z=0; VEL:6.49691e-05, y=-16.32, z=0
+2975000000000.0ns POS: x=68.32, y=502, z=0; VEL:0, y=0, z=0
+2975000000000.0ns POS: x=68.32, y=502, z=0; VEL:16.02, y=0, z=0
+2975000000000.0ns POS: x=508.4, y=564.486, z=0; VEL:2.07591e-06, y=-11.82, z=0
+2976000000000.0ns POS: x=84.34, y=502, z=0; VEL:0, y=0, z=0
+2976000000000.0ns POS: x=84.34, y=502, z=0; VEL:17.15, y=0, z=0
+2976000000000.0ns POS: x=508.4, y=552.666, z=0; VEL:9.12944e-08, y=-11.03, z=0
+2977000000000.0ns POS: x=101.49, y=502, z=0; VEL:0, y=0, z=0
+2977000000000.0ns POS: x=101.49, y=502, z=0; VEL:12.91, y=0, z=0
+2977000000000.0ns POS: x=508.4, y=541.636, z=0; VEL:4.16815e-09, y=-6.55, z=0
+2978000000000.0ns POS: x=114.4, y=502, z=0; VEL:8.61, y=0, z=0
+2978000000000.0ns POS: x=508.4, y=535.086, z=0; VEL:2.73128e-10, y=-2.05, z=0
+2979000000000.0ns POS: x=123.01, y=502, z=0; VEL:3.55035, y=2.58207, z=0
+2979000000000.0ns POS: x=508.4, y=533.036, z=0; VEL:2.0995e-11, y=-0.22, z=0
+2980000000000.0ns POS: x=126.56, y=504.582, z=0; VEL:4.01804, y=0.507778, z=0
+2980000000000.0ns POS: x=508.4, y=532.816, z=0; VEL:8.0904e-12, y=-0.1, z=0
+2981000000000.0ns POS: x=130.578, y=505.09, z=0; VEL:1.10829, y=0.0616049, z=0
+2981000000000.0ns POS: x=508.4, y=532.716, z=0; VEL:4.38288e-12, y=-0.06, z=0
+2982000000000.0ns POS: x=131.687, y=505.151, z=0; VEL:0.159824, y=0.0075083, z=0
+2982000000000.0ns POS: x=508.4, y=532.656, z=0; VEL:0, y=0, z=0
+2983000000000.0ns POS: x=131.847, y=505.159, z=0; VEL:0.00998923, y=0.000463969, z=0
+2983000000000.0ns POS: x=508.4, y=532.656, z=0; VEL:0, y=0, z=0
+2984000000000.0ns POS: x=131.856, y=505.159, z=0; VEL:0, y=0, z=0
+2984000000000.0ns POS: x=508.4, y=532.656, z=0; VEL:0, y=0, z=0
+2985000000000.0ns POS: x=131.856, y=505.159, z=0; VEL:0, y=0, z=0
+2985000000000.0ns POS: x=508.4, y=532.656, z=0; VEL:0, y=0, z=0
+2986000000000.0ns POS: x=131.856, y=505.159, z=0; VEL:0, y=0, z=0
+2986000000000.0ns POS: x=508.4, y=532.656, z=0; VEL:0, y=0, z=0
+2987000000000.0ns POS: x=131.856, y=505.159, z=0; VEL:0, y=0, z=0
+2987000000000.0ns POS: x=508.4, y=532.656, z=0; VEL:0, y=0, z=0
+2988000000000.0ns POS: x=131.856, y=505.159, z=0; VEL:0, y=0, z=0
+2988000000000.0ns POS: x=508.4, y=532.656, z=0; VEL:0, y=0, z=0
+2989000000000.0ns POS: x=131.856, y=505.159, z=0; VEL:0, y=0, z=0
+2989000000000.0ns POS: x=508.4, y=532.656, z=0; VEL:0, y=0, z=0
+2990000000000.0ns POS: x=131.856, y=505.159, z=0; VEL:0, y=0, z=0
+2990000000000.0ns POS: x=508.4, y=532.656, z=0; VEL:0, y=0, z=0
+2991000000000.0ns POS: x=131.856, y=505.159, z=0; VEL:0, y=0, z=0
+2991000000000.0ns POS: x=508.4, y=532.656, z=0; VEL:0, y=0, z=0
+2992000000000.0ns POS: x=131.856, y=505.159, z=0; VEL:0, y=0, z=0
+2992000000000.0ns POS: x=508.4, y=532.656, z=0; VEL:0, y=0, z=0
+2993000000000.0ns POS: x=131.856, y=505.159, z=0; VEL:0, y=0, z=0
+2993000000000.0ns POS: x=508.4, y=532.656, z=0; VEL:0, y=0, z=0
+2994000000000.0ns POS: x=131.856, y=505.159, z=0; VEL:0, y=0, z=0
+2994000000000.0ns POS: x=508.4, y=532.656, z=0; VEL:0, y=0, z=0
+2995000000000.0ns POS: x=131.856, y=505.159, z=0; VEL:0, y=0, z=0
+2995000000000.0ns POS: x=508.4, y=532.656, z=0; VEL:0, y=0, z=0
+2996000000000.0ns POS: x=131.856, y=505.159, z=0; VEL:0, y=0, z=0
+2996000000000.0ns POS: x=508.4, y=532.656, z=0; VEL:0, y=0, z=0
+2997000000000.0ns POS: x=131.856, y=505.159, z=0; VEL:0, y=0, z=0
+2997000000000.0ns POS: x=508.4, y=532.656, z=0; VEL:0, y=0, z=0
+2998000000000.0ns POS: x=131.856, y=505.159, z=0; VEL:0, y=0, z=0
+2998000000000.0ns POS: x=508.4, y=532.656, z=0; VEL:0, y=0, z=0
+2999000000000.0ns POS: x=131.856, y=505.159, z=0; VEL:0, y=0, z=0
+2999000000000.0ns POS: x=508.4, y=532.656, z=0; VEL:0, y=0, z=0
+3000000000000.0ns POS: x=131.856, y=505.159, z=0; VEL:0, y=0, z=0
+3000000000000.0ns POS: x=508.4, y=532.656, z=0; VEL:0, y=0, z=0
+3001000000000.0ns POS: x=131.856, y=505.159, z=0; VEL:0, y=0, z=0
+3001000000000.0ns POS: x=508.4, y=532.656, z=0; VEL:0, y=0, z=0
+3002000000000.0ns POS: x=131.856, y=505.159, z=0; VEL:0, y=0, z=0
+3002000000000.0ns POS: x=508.4, y=532.656, z=0; VEL:0, y=0, z=0
+3003000000000.0ns POS: x=131.856, y=505.159, z=0; VEL:0, y=0, z=0
+3003000000000.0ns POS: x=508.4, y=532.656, z=0; VEL:0, y=0, z=0
+3004000000000.0ns POS: x=131.856, y=505.159, z=0; VEL:0, y=0, z=0
+3004000000000.0ns POS: x=508.4, y=532.656, z=0; VEL:0, y=0, z=0
+3005000000000.0ns POS: x=131.856, y=505.159, z=0; VEL:0, y=0, z=0
+3005000000000.0ns POS: x=508.4, y=532.656, z=0; VEL:0, y=0, z=0
+3006000000000.0ns POS: x=131.856, y=505.159, z=0; VEL:0, y=0, z=0
+3006000000000.0ns POS: x=508.4, y=532.656, z=0; VEL:0, y=0, z=0
+3007000000000.0ns POS: x=131.856, y=505.159, z=0; VEL:0, y=0, z=0
+3007000000000.0ns POS: x=508.4, y=532.656, z=0; VEL:0, y=0, z=0
+3008000000000.0ns POS: x=131.856, y=505.159, z=0; VEL:0, y=0, z=0
+3008000000000.0ns POS: x=508.4, y=532.656, z=0; VEL:0, y=0, z=0
+3009000000000.0ns POS: x=131.856, y=505.159, z=0; VEL:0, y=0, z=0
+3009000000000.0ns POS: x=508.4, y=532.656, z=0; VEL:0, y=0, z=0
+3010000000000.0ns POS: x=131.856, y=505.159, z=0; VEL:0, y=0, z=0
+3010000000000.0ns POS: x=508.4, y=532.656, z=0; VEL:0, y=0, z=0
+3011000000000.0ns POS: x=131.856, y=505.159, z=0; VEL:0, y=0, z=0
+3011000000000.0ns POS: x=508.4, y=532.656, z=0; VEL:0, y=0, z=0
+3012000000000.0ns POS: x=131.856, y=505.159, z=0; VEL:0, y=0, z=0
+3012000000000.0ns POS: x=508.4, y=532.656, z=0; VEL:0, y=0, z=0
+3013000000000.0ns POS: x=131.856, y=505.159, z=0; VEL:0, y=0, z=0
+3013000000000.0ns POS: x=508.4, y=532.656, z=0; VEL:0, y=0, z=0
+3014000000000.0ns POS: x=131.856, y=505.159, z=0; VEL:0, y=0, z=0
+3014000000000.0ns POS: x=508.4, y=532.656, z=0; VEL:0, y=0, z=0
+3015000000000.0ns POS: x=131.856, y=505.159, z=0; VEL:0, y=0, z=0
+3015000000000.0ns POS: x=1004.9, y=518, z=0; VEL:0, y=0, z=0
+3015000000000.0ns POS: x=508.4, y=532.656, z=0; VEL:0, y=0, z=0
+3016000000000.0ns POS: x=131.856, y=505.159, z=0; VEL:0, y=0, z=0
+3016000000000.0ns POS: x=1004.9, y=518, z=0; VEL:-2.44, y=0, z=0
+3016000000000.0ns POS: x=508.4, y=532.656, z=0; VEL:0, y=0, z=0
+3017000000000.0ns POS: x=1002.46, y=518, z=0; VEL:0, y=0, z=0
+3017000000000.0ns POS: x=131.856, y=505.159, z=0; VEL:0, y=0, z=0
+3017000000000.0ns POS: x=1002.46, y=518, z=0; VEL:-4.19, y=0, z=0
+3017000000000.0ns POS: x=508.4, y=532.656, z=0; VEL:0, y=0, z=0
+3018000000000.0ns POS: x=998.27, y=518, z=0; VEL:0, y=0, z=0
+3018000000000.0ns POS: x=131.856, y=505.159, z=0; VEL:0, y=0, z=0
+3018000000000.0ns POS: x=998.27, y=518, z=0; VEL:-6.72, y=0, z=0
+3018000000000.0ns POS: x=508.4, y=532.656, z=0; VEL:0, y=0, z=0
+3019000000000.0ns POS: x=991.55, y=518, z=0; VEL:0, y=0, z=0
+3019000000000.0ns POS: x=131.856, y=505.159, z=0; VEL:0, y=0, z=0
+3019000000000.0ns POS: x=991.55, y=518, z=0; VEL:-8.04, y=0, z=0
+3019000000000.0ns POS: x=508.4, y=532.656, z=0; VEL:0, y=0, z=0
+3020000000000.0ns POS: x=131.856, y=505.159, z=0; VEL:0, y=0, z=0
+3020000000000.0ns POS: x=983.51, y=518, z=0; VEL:-9.59, y=0, z=0
+3020000000000.0ns POS: x=508.4, y=532.656, z=0; VEL:0, y=0, z=0
+3021000000000.0ns POS: x=131.856, y=505.159, z=0; VEL:0, y=0, z=0
+3021000000000.0ns POS: x=973.92, y=518, z=0; VEL:-11.11, y=0, z=0
+3021000000000.0ns POS: x=508.4, y=532.656, z=0; VEL:0, y=0, z=0
+3022000000000.0ns POS: x=131.856, y=505.159, z=0; VEL:0, y=0, z=0
+3022000000000.0ns POS: x=962.81, y=518, z=0; VEL:-13.02, y=0, z=0
+3022000000000.0ns POS: x=508.4, y=532.656, z=0; VEL:0, y=0, z=0
+3023000000000.0ns POS: x=949.79, y=518, z=0; VEL:0, y=0, z=0
+3023000000000.0ns POS: x=131.856, y=505.159, z=0; VEL:0, y=0, z=0
+3023000000000.0ns POS: x=949.79, y=518, z=0; VEL:-14.33, y=0, z=0
+3023000000000.0ns POS: x=508.4, y=532.656, z=0; VEL:0, y=0, z=0
+3024000000000.0ns POS: x=935.46, y=518, z=0; VEL:0, y=0, z=0
+3024000000000.0ns POS: x=131.856, y=505.159, z=0; VEL:0, y=0, z=0
+3024000000000.0ns POS: x=935.46, y=518, z=0; VEL:-15.92, y=0, z=0
+3024000000000.0ns POS: x=508.4, y=532.656, z=0; VEL:0, y=0, z=0
+3025000000000.0ns POS: x=919.54, y=518, z=0; VEL:0, y=0, z=0
+3025000000000.0ns POS: x=131.856, y=505.159, z=0; VEL:0, y=0, z=0
+3025000000000.0ns POS: x=919.54, y=518, z=0; VEL:-15.53, y=0, z=0
+3025000000000.0ns POS: x=508.4, y=532.656, z=0; VEL:0, y=0, z=0
+3026000000000.0ns POS: x=131.856, y=505.159, z=0; VEL:0, y=0, z=0
+3026000000000.0ns POS: x=904.01, y=518, z=0; VEL:-15.24, y=0, z=0
+3026000000000.0ns POS: x=508.4, y=532.656, z=0; VEL:0, y=0, z=0
+3027000000000.0ns POS: x=131.856, y=505.159, z=0; VEL:0, y=0, z=0
+3027000000000.0ns POS: x=888.77, y=518, z=0; VEL:-15.46, y=0, z=0
+3027000000000.0ns POS: x=508.4, y=532.656, z=0; VEL:0, y=0, z=0
+3028000000000.0ns POS: x=131.856, y=505.159, z=0; VEL:0, y=0, z=0
+3028000000000.0ns POS: x=873.31, y=518, z=0; VEL:-14.88, y=0, z=0
+3028000000000.0ns POS: x=508.4, y=532.656, z=0; VEL:0, y=0, z=0
+3029000000000.0ns POS: x=131.856, y=505.159, z=0; VEL:0, y=0, z=0
+3029000000000.0ns POS: x=858.43, y=518, z=0; VEL:-15.42, y=0, z=0
+3029000000000.0ns POS: x=508.4, y=532.656, z=0; VEL:0, y=0, z=0
+3030000000000.0ns POS: x=843.01, y=518, z=0; VEL:0, y=0, z=0
+3030000000000.0ns POS: x=131.856, y=505.159, z=0; VEL:0, y=0, z=0
+3030000000000.0ns POS: x=843.01, y=518, z=0; VEL:-15.05, y=0, z=0
+3030000000000.0ns POS: x=508.4, y=532.656, z=0; VEL:0, y=0, z=0
+3031000000000.0ns POS: x=827.96, y=518, z=0; VEL:0, y=0, z=0
+3031000000000.0ns POS: x=131.856, y=505.159, z=0; VEL:0, y=0, z=0
+3031000000000.0ns POS: x=827.96, y=518, z=0; VEL:-15.78, y=0, z=0
+3031000000000.0ns POS: x=508.4, y=532.656, z=0; VEL:0, y=0, z=0
+3032000000000.0ns POS: x=812.18, y=518, z=0; VEL:0, y=0, z=0
+3032000000000.0ns POS: x=131.856, y=505.159, z=0; VEL:0, y=0, z=0
+3032000000000.0ns POS: x=812.18, y=518, z=0; VEL:-15.3, y=0, z=0
+3032000000000.0ns POS: x=508.4, y=532.656, z=0; VEL:0, y=0, z=0
+3033000000000.0ns POS: x=796.88, y=518, z=0; VEL:0, y=0, z=0
+3033000000000.0ns POS: x=131.856, y=505.159, z=0; VEL:0, y=0, z=0
+3033000000000.0ns POS: x=796.88, y=518, z=0; VEL:-15.45, y=0, z=0
+3033000000000.0ns POS: x=508.4, y=532.656, z=0; VEL:0, y=0, z=0
+3034000000000.0ns POS: x=781.43, y=518, z=0; VEL:0, y=0, z=0
+3034000000000.0ns POS: x=131.856, y=505.159, z=0; VEL:0, y=0, z=0
+3034000000000.0ns POS: x=781.43, y=518, z=0; VEL:-15.78, y=0, z=0
+3034000000000.0ns POS: x=508.4, y=532.656, z=0; VEL:0, y=0, z=0
+3035000000000.0ns POS: x=131.856, y=505.159, z=0; VEL:0, y=0, z=0
+3035000000000.0ns POS: x=765.65, y=518, z=0; VEL:-15.13, y=0, z=0
+3035000000000.0ns POS: x=508.4, y=532.656, z=0; VEL:0, y=0, z=0
+3036000000000.0ns POS: x=131.856, y=505.159, z=0; VEL:0, y=0, z=0
+3036000000000.0ns POS: x=750.52, y=518, z=0; VEL:-15.38, y=0, z=0
+3036000000000.0ns POS: x=508.4, y=532.656, z=0; VEL:0, y=0, z=0
+3037000000000.0ns POS: x=131.856, y=505.159, z=0; VEL:0, y=0, z=0
+3037000000000.0ns POS: x=735.14, y=518, z=0; VEL:-15.41, y=0, z=0
+3037000000000.0ns POS: x=508.4, y=532.656, z=0; VEL:0, y=0, z=0
+3038000000000.0ns POS: x=131.856, y=505.159, z=0; VEL:0, y=0, z=0
+3038000000000.0ns POS: x=719.73, y=518, z=0; VEL:-16, y=0, z=0
+3038000000000.0ns POS: x=508.4, y=532.656, z=0; VEL:0, y=0, z=0
+3039000000000.0ns POS: x=703.73, y=518, z=0; VEL:0, y=0, z=0
+3039000000000.0ns POS: x=131.856, y=505.159, z=0; VEL:0, y=0, z=0
+3039000000000.0ns POS: x=703.73, y=518, z=0; VEL:-15.39, y=0, z=0
+3039000000000.0ns POS: x=508.4, y=532.656, z=0; VEL:0, y=0, z=0
+3040000000000.0ns POS: x=688.34, y=518, z=0; VEL:0, y=0, z=0
+3040000000000.0ns POS: x=131.856, y=505.159, z=0; VEL:0, y=0, z=0
+3040000000000.0ns POS: x=688.34, y=518, z=0; VEL:-15.33, y=0, z=0
+3040000000000.0ns POS: x=508.4, y=532.656, z=0; VEL:0, y=0, z=0
+3041000000000.0ns POS: x=131.856, y=505.159, z=0; VEL:0, y=0, z=0
+3041000000000.0ns POS: x=673.01, y=518, z=0; VEL:-14.91, y=0, z=0
+3041000000000.0ns POS: x=508.4, y=532.656, z=0; VEL:0, y=0, z=0
+3042000000000.0ns POS: x=131.856, y=505.159, z=0; VEL:0, y=0, z=0
+3042000000000.0ns POS: x=658.1, y=518, z=0; VEL:-15, y=0, z=0
+3042000000000.0ns POS: x=508.4, y=532.656, z=0; VEL:0, y=0, z=0
+3043000000000.0ns POS: x=131.856, y=505.159, z=0; VEL:0, y=0, z=0
+3043000000000.0ns POS: x=643.1, y=518, z=0; VEL:-15.59, y=0, z=0
+3043000000000.0ns POS: x=508.4, y=532.656, z=0; VEL:2.67158e-11, y=-1.07, z=0
+3044000000000.0ns POS: x=131.856, y=505.159, z=0; VEL:0, y=0, z=0
+3044000000000.0ns POS: x=627.51, y=518, z=0; VEL:-14.9, y=0, z=0
+3044000000000.0ns POS: x=508.4, y=531.586, z=0; VEL:1.18765e-11, y=-3.31, z=0
+3045000000000.0ns POS: x=131.856, y=505.159, z=0; VEL:0, y=0, z=0
+3045000000000.0ns POS: x=612.61, y=518, z=0; VEL:-15.11, y=0, z=0
+3045000000000.0ns POS: x=508.4, y=528.276, z=0; VEL:1.79914e-12, y=-5.25, z=0
+3046000000000.0ns POS: x=131.856, y=505.159, z=0; VEL:0, y=0, z=0
+3046000000000.0ns POS: x=597.5, y=518, z=0; VEL:-14.17, y=0, z=0
+3046000000000.0ns POS: x=508.4, y=523.026, z=0; VEL:1.58204e-13, y=-7.13, z=0
+3047000000000.0ns POS: x=583.33, y=518, z=0; VEL:0, y=0, z=0
+3047000000000.0ns POS: x=131.856, y=505.159, z=0; VEL:0, y=0, z=0
+3047000000000.0ns POS: x=583.33, y=518, z=0; VEL:-10.04, y=0, z=0
+3047000000000.0ns POS: x=508.4, y=515.896, z=0; VEL:0, y=-9.22, z=0
+3048000000000.0ns POS: x=573.29, y=518, z=0; VEL:0, y=0, z=0
+3048000000000.0ns POS: x=131.856, y=505.159, z=0; VEL:0, y=0, z=0
+3048000000000.0ns POS: x=573.29, y=518, z=0; VEL:-6.83, y=0, z=0
+3048000000000.0ns POS: x=502, y=1004.9, z=0; VEL:0, y=0, z=0
+3048000000000.0ns POS: x=508.4, y=506.676, z=0; VEL:0, y=-10.75, z=0
+3049000000000.0ns POS: x=566.46, y=518, z=0; VEL:0, y=0, z=0
+3049000000000.0ns POS: x=131.856, y=505.159, z=0; VEL:0, y=0, z=0
+3049000000000.0ns POS: x=566.46, y=518, z=0; VEL:-3.93, y=0, z=0
+3049000000000.0ns POS: x=502, y=1004.9, z=0; VEL:0, y=-2.11, z=0
+3049000000000.0ns POS: x=508.4, y=495.926, z=0; VEL:0, y=-10.52, z=0
+3050000000000.0ns POS: x=562.53, y=518, z=0; VEL:0, y=0, z=0
+3050000000000.0ns POS: x=502, y=1002.79, z=0; VEL:0, y=0, z=0
+3050000000000.0ns POS: x=131.856, y=505.159, z=0; VEL:0, y=0, z=0
+3050000000000.0ns POS: x=562.53, y=518, z=0; VEL:-0.24, y=0, z=0
+3050000000000.0ns POS: x=502, y=1002.79, z=0; VEL:0, y=-4.37, z=0
+3050000000000.0ns POS: x=508.4, y=485.406, z=0; VEL:0, y=-10.85, z=0
+3051000000000.0ns POS: x=562.29, y=518, z=0; VEL:0, y=0, z=0
+3051000000000.0ns POS: x=502, y=998.42, z=0; VEL:0, y=0, z=0
+3051000000000.0ns POS: x=131.856, y=505.159, z=0; VEL:0, y=0, z=0
+3051000000000.0ns POS: x=562.29, y=518, z=0; VEL:-0.17, y=0, z=0
+3051000000000.0ns POS: x=502, y=998.42, z=0; VEL:0, y=-6.01, z=0
+3051000000000.0ns POS: x=508.4, y=474.556, z=0; VEL:0, y=-10.44, z=0
+3051999999999.0ns POS: x=562.12, y=518, z=0; VEL:0, y=0, z=0
+3052000000000.0ns POS: x=131.856, y=505.159, z=0; VEL:0, y=0, z=0
+3052000000000.0ns POS: x=562.12, y=518, z=0; VEL:-0.01, y=0, z=0
+3052000000000.0ns POS: x=502, y=992.41, z=0; VEL:0, y=-8.29, z=0
+3052000000000.0ns POS: x=508.4, y=464.116, z=0; VEL:0, y=-10.44, z=0
+3052999999999.0ns POS: x=562.11, y=518, z=0; VEL:0, y=0, z=0
+3053000000000.0ns POS: x=131.856, y=505.159, z=0; VEL:0, y=0, z=0
+3053000000000.0ns POS: x=562.11, y=518, z=0; VEL:0, y=0, z=0
+3053000000000.0ns POS: x=502, y=984.12, z=0; VEL:0, y=-10.15, z=0
+3053000000000.0ns POS: x=508.4, y=453.676, z=0; VEL:0, y=-10.84, z=0
+3054000000000.0ns POS: x=131.856, y=505.159, z=0; VEL:0, y=0, z=0
+3054000000000.0ns POS: x=562.11, y=518, z=0; VEL:0, y=0, z=0
+3054000000000.0ns POS: x=502, y=973.97, z=0; VEL:0, y=-12.55, z=0
+3054000000000.0ns POS: x=508.4, y=442.836, z=0; VEL:0, y=-10.04, z=0
+3055000000000.0ns POS: x=131.856, y=505.159, z=0; VEL:0, y=0, z=0
+3055000000000.0ns POS: x=562.11, y=518, z=0; VEL:0, y=0, z=0
+3055000000000.0ns POS: x=502, y=961.42, z=0; VEL:0, y=-14.17, z=0
+3055000000000.0ns POS: x=508.4, y=432.796, z=0; VEL:0, y=-10.9, z=0
+3056000000000.0ns POS: x=131.856, y=505.159, z=0; VEL:0, y=0, z=0
+3056000000000.0ns POS: x=562.11, y=518, z=0; VEL:0, y=0, z=0
+3056000000000.0ns POS: x=502, y=947.25, z=0; VEL:0, y=-16.17, z=0
+3056000000000.0ns POS: x=508.4, y=421.896, z=0; VEL:0, y=-10.06, z=0
+3057000000000.0ns POS: x=131.856, y=505.159, z=0; VEL:0, y=0, z=0
+3057000000000.0ns POS: x=562.11, y=518, z=0; VEL:0, y=0, z=0
+3057000000000.0ns POS: x=502, y=931.08, z=0; VEL:0, y=-16.88, z=0
+3057000000000.0ns POS: x=508.4, y=411.836, z=0; VEL:0, y=-9.83, z=0
+3058000000000.0ns POS: x=131.856, y=505.159, z=0; VEL:0, y=0, z=0
+3058000000000.0ns POS: x=562.11, y=518, z=0; VEL:0, y=0, z=0
+3058000000000.0ns POS: x=502, y=914.2, z=0; VEL:0, y=-16.54, z=0
+3058000000000.0ns POS: x=508.4, y=402.006, z=0; VEL:0, y=-10.01, z=0
+3059000000000.0ns POS: x=502, y=897.66, z=0; VEL:0, y=0, z=0
+3059000000000.0ns POS: x=131.856, y=505.159, z=0; VEL:0, y=0, z=0
+3059000000000.0ns POS: x=562.11, y=518, z=0; VEL:0, y=0, z=0
+3059000000000.0ns POS: x=502, y=897.66, z=0; VEL:0, y=-16.62, z=0
+3059000000000.0ns POS: x=508.4, y=391.996, z=0; VEL:0, y=-10.94, z=0
+3060000000000.0ns POS: x=131.856, y=505.159, z=0; VEL:0, y=0, z=0
+3060000000000.0ns POS: x=562.11, y=518, z=0; VEL:0, y=0, z=0
+3060000000000.0ns POS: x=502, y=881.04, z=0; VEL:0, y=-16.74, z=0
+3060000000000.0ns POS: x=508.4, y=381.056, z=0; VEL:0, y=-10.59, z=0
+3061000000000.0ns POS: x=502, y=864.3, z=0; VEL:0, y=0, z=0
+3061000000000.0ns POS: x=131.856, y=505.159, z=0; VEL:0, y=0, z=0
+3061000000000.0ns POS: x=562.11, y=518, z=0; VEL:0, y=0, z=0
+3061000000000.0ns POS: x=502, y=864.3, z=0; VEL:0, y=-16.85, z=0
+3061000000000.0ns POS: x=508.4, y=370.466, z=0; VEL:0, y=-10.09, z=0
+3062000000000.0ns POS: x=131.856, y=505.159, z=0; VEL:0, y=0, z=0
+3062000000000.0ns POS: x=562.11, y=518, z=0; VEL:0, y=0, z=0
+3062000000000.0ns POS: x=502, y=847.45, z=0; VEL:0, y=-16.77, z=0
+3062000000000.0ns POS: x=508.4, y=360.376, z=0; VEL:0, y=-9.96, z=0
+3063000000000.0ns POS: x=131.856, y=505.159, z=0; VEL:0, y=0, z=0
+3063000000000.0ns POS: x=562.11, y=518, z=0; VEL:0, y=0, z=0
+3063000000000.0ns POS: x=502, y=830.68, z=0; VEL:0, y=-16.95, z=0
+3063000000000.0ns POS: x=508.4, y=350.416, z=0; VEL:0, y=-10.92, z=0
+3064000000000.0ns POS: x=131.856, y=505.159, z=0; VEL:0, y=0, z=0
+3064000000000.0ns POS: x=562.11, y=518, z=0; VEL:0, y=0, z=0
+3064000000000.0ns POS: x=502, y=813.73, z=0; VEL:0, y=-16.43, z=0
+3064000000000.0ns POS: x=508.4, y=339.496, z=0; VEL:0, y=-9.82, z=0
+3065000000000.0ns POS: x=502, y=797.3, z=0; VEL:0, y=0, z=0
+3065000000000.0ns POS: x=131.856, y=505.159, z=0; VEL:0, y=0, z=0
+3065000000000.0ns POS: x=562.11, y=518, z=0; VEL:0, y=0, z=0
+3065000000000.0ns POS: x=502, y=797.3, z=0; VEL:0, y=-16.34, z=0
+3065000000000.0ns POS: x=508.4, y=329.676, z=0; VEL:-2.91905, y=-10.0028, z=0
+3066000000000.0ns POS: x=502, y=780.96, z=0; VEL:0, y=0, z=0
+3066000000000.0ns POS: x=131.856, y=505.159, z=0; VEL:0, y=0, z=0
+3066000000000.0ns POS: x=562.11, y=518, z=0; VEL:0, y=0, z=0
+3066000000000.0ns POS: x=502, y=780.96, z=0; VEL:0, y=-15.92, z=0
+3066000000000.0ns POS: x=505.481, y=319.673, z=0; VEL:-0.257028, y=-10.3768, z=0
+3067000000000.0ns POS: x=502, y=765.04, z=0; VEL:0, y=0, z=0
+3067000000000.0ns POS: x=131.856, y=505.159, z=0; VEL:0, y=0, z=0
+3067000000000.0ns POS: x=562.11, y=518, z=0; VEL:0, y=0, z=0
+3067000000000.0ns POS: x=502, y=765.04, z=0; VEL:0, y=-17, z=0
+3067000000000.0ns POS: x=505.224, y=309.296, z=0; VEL:-0.0220006, y=-11.04, z=0
+3068000000000.0ns POS: x=502, y=748.04, z=0; VEL:0, y=0, z=0
+3068000000000.0ns POS: x=131.856, y=505.159, z=0; VEL:0, y=0, z=0
+3068000000000.0ns POS: x=562.11, y=518, z=0; VEL:0, y=0, z=0
+3068000000000.0ns POS: x=502, y=748.04, z=0; VEL:0, y=-16.63, z=0
+3068000000000.0ns POS: x=505.202, y=298.256, z=0; VEL:-0.00176817, y=-10.78, z=0
+3069000000000.0ns POS: x=502, y=731.41, z=0; VEL:0, y=0, z=0
+3069000000000.0ns POS: x=131.856, y=505.159, z=0; VEL:0, y=0, z=0
+3069000000000.0ns POS: x=562.11, y=518, z=0; VEL:0, y=0, z=0
+3069000000000.0ns POS: x=502, y=731.41, z=0; VEL:0, y=-16.79, z=0
+3069000000000.0ns POS: x=505.2, y=287.476, z=0; VEL:-0.000143566, y=-10.48, z=0
+3070000000000.0ns POS: x=502, y=714.62, z=0; VEL:0, y=0, z=0
+3070000000000.0ns POS: x=131.856, y=505.159, z=0; VEL:0, y=0, z=0
+3070000000000.0ns POS: x=562.11, y=518, z=0; VEL:0, y=0, z=0
+3070000000000.0ns POS: x=502, y=714.62, z=0; VEL:0, y=-16.81, z=0
+3070000000000.0ns POS: x=505.2, y=276.996, z=0; VEL:-1.21323e-05, y=-10.65, z=0
+3070999405116.0ns POS: x=502, y=697.82, z=0; VEL:0, y=0, z=0
+3071000000000.0ns POS: x=131.856, y=505.159, z=0; VEL:0, y=0, z=0
+3071000000000.0ns POS: x=562.11, y=518, z=0; VEL:0, y=0, z=0
+3071000000000.0ns POS: x=502, y=697.82, z=0; VEL:0, y=-16.82, z=0
+3071000000000.0ns POS: x=505.2, y=266.346, z=0; VEL:-1.00801e-06, y=-10.43, z=0
+3072000000000.0ns POS: x=502, y=681, z=0; VEL:0, y=0, z=0
+3072000000000.0ns POS: x=131.856, y=505.159, z=0; VEL:0, y=0, z=0
+3072000000000.0ns POS: x=562.11, y=518, z=0; VEL:0, y=0, z=0
+3072000000000.0ns POS: x=502, y=681, z=0; VEL:0, y=-17.08, z=0
